"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"СПТМ (по каталогу)"	"LСПТМ (по каталогу)"	"СП"	"LСП"	"СГНЛ"	"LСГНЛ"	"VAL"
"Численность населения на начало периода(Человек)"	"2003 год"	"200312"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"401 861"
"Численность населения на начало периода(Человек)"	"2007 год"	"200712"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"390 289"
"Численность населения на начало периода(Человек)"	"2002 год"	"200212"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"407 045"
"Численность населения на начало периода(Человек)"	"2005 год"	"200512"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"394 981"
"Численность населения на начало периода(Человек)"	"2001 год"	"200112"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"418 518"
"Численность населения на начало периода(Человек)"	"2008 год"	"200812"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"413 888"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"396 639"
"Численность населения на начало периода(Человек)"	"2006 год"	"200612"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"392 072"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"390 318"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"388 618"
"Численность населения на начало периода(Человек)"	"2000 год"	"200012"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"431 495"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"390 257"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"347 501"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"346 016"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"342 264"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"386 246"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"389 207"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"390 832"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"393 192"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"392 794"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"389 623"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"388 514"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"389 212"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"АКМОЛИНСКАЯ ОБЛАСТЬ"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"336 992"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"845 679"
"Численность населения на начало периода(Человек)"	"2004 год"	"200412"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"671 812"
"Численность населения на начало периода(Человек)"	"2003 год"	"200312"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"668 378"
"Численность населения на начало периода(Человек)"	"2007 год"	"200712"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"695 454"
"Численность населения на начало периода(Человек)"	"2002 год"	"200212"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"668 166"
"Численность населения на начало периода(Человек)"	"2005 год"	"200512"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"678 607"
"Численность населения на начало периода(Человек)"	"2001 год"	"200112"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"670 231"
"Численность населения на начало периода(Человек)"	"2008 год"	"200812"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"703 660"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"756 782"
"Численность населения на начало периода(Человек)"	"2006 год"	"200612"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"686 698"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"869 637"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"881 651"
"Численность населения на начало периода(Человек)"	"2000 год"	"200012"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"677 715"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"857 711"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"916 750"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"928 159"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"939 405"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"894 333"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"822 557"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"777 501"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"834 808"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"763 591"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"786 390"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"795 871"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"АКТЮБИНСКАЯ ОБЛАСТЬ"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"808 985"
